Date,Store ID,Product ID,Forecast Type,Actual Demand,Predicted Demand,P10 Demand,P50 Demand,P90 Demand
2024-01-22,S004,P0007,Validation,69.0,88.59068192540221,,88.59068192540221,
2024-01-23,S004,P0007,Validation,86.0,80.78950383823049,,80.78950383823049,
2024-01-24,S004,P0007,Validation,76.0,69.811478050803,,69.811478050803,
2024-01-25,S004,P0007,Validation,152.0,130.76787730253164,,130.76787730253164,
2024-01-26,S004,P0007,Validation,94.0,101.44574505350867,,101.44574505350867,
2024-01-27,S004,P0007,Validation,218.0,188.73249733897788,,188.73249733897788,
2024-01-28,S004,P0007,Validation,156.0,167.7857242215055,,167.7857242215055,
2024-01-29,S004,P0007,Validation,89.0,93.99338778603068,,93.99338778603068,
2024-01-30,S004,P0007,Validation,154.0,159.2785569839677,,159.2785569839677,
2024-01-01,S004,P0008,Validation,49.0,46.85293843545895,,46.85293843545895,
2024-01-02,S004,P0008,Validation,18.0,25.733941226179827,,25.733941226179827,
2024-01-03,S004,P0008,Validation,51.0,55.148441108803645,,55.148441108803645,
2024-01-04,S004,P0008,Validation,34.0,37.97185529513263,,37.97185529513263,
2024-01-05,S004,P0008,Validation,37.0,37.87449739821327,,37.87449739821327,
2024-01-06,S004,P0008,Validation,28.0,27.194863602923135,,27.194863602923135,
2024-01-07,S004,P0008,Validation,46.0,37.069403285787445,,37.069403285787445,
2024-01-08,S004,P0008,Validation,6.0,23.647586260856336,,23.647586260856336,
2024-01-09,S004,P0008,Validation,49.0,42.02014316691394,,42.02014316691394,
2024-01-10,S004,P0008,Validation,79.0,68.37096170067574,,68.37096170067574,
2024-01-11,S004,P0008,Validation,103.0,81.62618010588123,,81.62618010588123,
2024-01-12,S004,P0008,Validation,47.0,46.84819524553845,,46.84819524553845,
2024-01-13,S004,P0008,Validation,66.0,54.0168514423939,,54.0168514423939,
2024-01-14,S004,P0008,Validation,96.0,74.14673145347884,,74.14673145347884,
2024-01-15,S004,P0008,Validation,71.0,59.44965415017958,,59.44965415017958,
2024-01-16,S004,P0008,Validation,140.0,141.7310514496986,,141.7310514496986,
2024-01-17,S004,P0008,Validation,120.0,124.48533191710904,,124.48533191710904,
2024-01-18,S004,P0008,Validation,46.0,53.30448159263143,,53.30448159263143,
2024-01-19,S004,P0008,Validation,76.0,64.71535213475342,,64.71535213475342,
2024-01-20,S004,P0008,Validation,81.0,81.29759363378088,,81.29759363378088,
2024-01-21,S004,P0008,Validation,101.0,104.28221337123375,,104.28221337123375,
2024-01-22,S004,P0008,Validation,44.0,50.00426362919992,,50.00426362919992,
2024-01-23,S004,P0008,Validation,72.0,78.07945997810063,,78.07945997810063,
2024-01-24,S004,P0008,Validation,78.0,81.03005651515099,,81.03005651515099,
2024-01-25,S004,P0008,Validation,96.0,100.16773448167366,,100.16773448167366,
2024-01-26,S004,P0008,Validation,109.0,115.86449985864695,,115.86449985864695,
2024-01-27,S004,P0008,Validation,83.0,77.0627048984579,,77.0627048984579,
2024-01-28,S004,P0008,Validation,73.0,68.44523787482439,,68.44523787482439,
2024-01-29,S004,P0008,Validation,83.0,75.62337562089611,,75.62337562089611,
2024-01-30,S004,P0008,Validation,69.0,58.40342028619247,,58.40342028619247,
2024-01-01,S004,P0009,Validation,121.0,135.54923455814952,,135.54923455814952,
2024-01-02,S004,P0009,Validation,166.0,152.59350844658385,,152.59350844658385,
2024-01-03,S004,P0009,Validation,115.0,118.21778608804262,,118.21778608804262,
2024-01-04,S004,P0009,Validation,116.0,101.70907229217947,,101.70907229217947,
2024-01-05,S004,P0009,Validation,188.0,198.18625859205193,,198.18625859205193,
2024-01-06,S004,P0009,Validation,195.0,188.49023341647572,,188.49023341647572,
2024-01-07,S004,P0009,Validation,110.0,105.98455856505274,,105.98455856505274,
2024-01-08,S004,P0009,Validation,132.0,123.69340747072769,,123.69340747072769,
2024-01-09,S004,P0009,Validation,82.0,89.0451886059038,,89.0451886059038,
2024-01-10,S004,P0009,Validation,125.0,115.12085160282017,,115.12085160282017,
2024-01-11,S004,P0009,Validation,142.0,133.99314835361778,,133.99314835361778,
2024-01-12,S004,P0009,Validation,101.0,111.29678140523916,,111.29678140523916,
2024-01-13,S004,P0009,Validation,118.0,123.32012706544472,,123.32012706544472,
2024-01-14,S004,P0009,Validation,89.0,94.93681482727123,,94.93681482727123,
2024-01-15,S004,P0009,Validation,88.0,81.53684438071424,,81.53684438071424,
2024-01-16,S004,P0009,Validation,169.0,159.9384623872439,,159.9384623872439,
2024-01-17,S004,P0009,Validation,99.0,115.35658937306242,,115.35658937306242,
2024-01-18,S004,P0009,Validation,110.0,101.17009111322604,,101.17009111322604,
2024-01-19,S004,P0009,Validation,60.0,69.02542789897153,,69.02542789897153,
2024-01-20,S004,P0009,Validation,192.0,181.52901551304006,,181.52901551304006,
2024-01-21,S004,P0009,Validation,84.0,78.04152481247624,,78.04152481247624,
2024-01-22,S004,P0009,Validation,97.0,92.71307333965393,,92.71307333965393,
2024-01-23,S004,P0009,Validation,99.0,88.65731062679707,,88.65731062679707,
2024-01-24,S004,P0009,Validation,176.0,192.6262846234799,,192.6262846234799,
2024-01-25,S004,P0009,Validation,189.0,208.65031114293964,,208.65031114293964,
2024-01-26,S004,P0009,Validation,168.0,158.4747426795715,,158.4747426795715,
2024-01-27,S004,P0009,Validation,175.0,173.84839810467452,,173.84839810467452,
2024-01-28,S004,P0009,Validation,82.0,97.17378370801742,,97.17378370801742,
2024-01-29,S004,P0009,Validation,42.0,60.6274533891872,,60.6274533891872,
2024-01-30,S004,P0009,Validation,127.0,131.73917564396243,,131.73917564396243,
2024-01-01,S004,P0010,Validation,153.0,152.42557298880985,,152.42557298880985,
2024-01-02,S004,P0010,Validation,89.0,96.1503152166727,,96.1503152166727,
2024-01-03,S004,P0010,Validation,77.0,75.17460020562449,,75.17460020562449,
2024-01-04,S004,P0010,Validation,118.0,132.11605348585755,,132.11605348585755,
2024-01-05,S004,P0010,Validation,123.0,129.33396197481616,,129.33396197481616,
2024-01-06,S004,P0010,Validation,76.0,87.99468272993185,,87.99468272993185,
2024-01-07,S004,P0010,Validation,91.0,116.18768663089192,,116.18768663089192,
2024-01-08,S004,P0010,Validation,127.0,117.39061313657643,,117.39061313657643,
2024-01-09,S004,P0010,Validation,101.0,106.93132692613366,,106.93132692613366,
2024-01-10,S004,P0010,Validation,215.0,207.5902500951201,,207.5902500951201,
2024-01-11,S004,P0010,Validation,159.0,167.15005108542562,,167.15005108542562,
2024-01-12,S004,P0010,Validation,106.0,95.07180833165842,,95.07180833165842,
2024-01-13,S004,P0010,Validation,114.0,102.33757113104885,,102.33757113104885,
2024-01-14,S004,P0010,Validation,51.0,40.06750393098419,,40.06750393098419,
2024-01-15,S004,P0010,Validation,155.0,140.62665190726233,,140.62665190726233,
2024-01-16,S004,P0010,Validation,64.0,77.40606850760092,,77.40606850760092,
2024-01-17,S004,P0010,Validation,89.0,102.7651688084208,,102.7651688084208,
2024-01-18,S004,P0010,Validation,161.0,165.6817625945655,,165.6817625945655,
2024-01-19,S004,P0010,Validation,119.0,103.84274741821466,,103.84274741821466,
2024-01-20,S004,P0010,Validation,119.0,119.19384242282041,,119.19384242282041,
2024-01-21,S004,P0010,Validation,165.0,164.8091983231343,,164.8091983231343,
2024-01-22,S004,P0010,Validation,86.0,90.35808071508032,,90.35808071508032,
2024-01-23,S004,P0010,Validation,138.0,126.63867208645647,,126.63867208645647,
2024-01-24,S004,P0010,Validation,129.0,139.47310567519168,,139.47310567519168,
2024-01-25,S004,P0010,Validation,140.0,140.98058788471653,,140.98058788471653,
2024-01-26,S004,P0010,Validation,103.0,86.66603011668201,,86.66603011668201,
2024-01-27,S004,P0010,Validation,131.0,135.03053569466866,,135.03053569466866,
2024-01-28,S004,P0010,Validation,122.0,120.7963101186954,,120.7963101186954,
2024-01-29,S004,P0010,Validation,115.0,98.61696542167797,,98.61696542167797,
2024-01-30,S004,P0010,Validation,117.0,116.36342589096127,,116.36342589096127,
2024-01-01,S004,P0011,Validation,110.0,99.7628502529187,,99.7628502529187,
2024-01-02,S004,P0011,Validation,108.0,100.68815570743318,,100.68815570743318,
2024-01-03,S004,P0011,Validation,151.0,145.90718463725665,,145.90718463725665,
2024-01-04,S004,P0011,Validation,114.0,101.40921449040013,,101.40921449040013,
2024-01-05,S004,P0011,Validation,206.0,187.0004688683718,,187.0004688683718,
2024-01-06,S004,P0011,Validation,209.0,171.94637478623287,,171.94637478623287,
2024-01-07,S004,P0011,Validation,122.0,106.42752848482377,,106.42752848482377,
2024-01-08,S004,P0011,Validation,161.0,155.6741373618823,,155.6741373618823,
2024-01-09,S004,P0011,Validation,99.0,104.61686022016696,,104.61686022016696,
2024-01-10,S004,P0011,Validation,130.0,127.58623763221388,,127.58623763221388,
2024-01-11,S004,P0011,Validation,262.0,196.50409601963509,,196.50409601963509,
2024-01-12,S004,P0011,Validation,8.0,28.290330524095655,,28.290330524095655,
2024-01-13,S004,P0011,Validation,215.0,180.42086652899312,,180.42086652899312,
2024-01-14,S004,P0011,Validation,120.0,113.10591836816668,,113.10591836816668,
2024-01-15,S004,P0011,Validation,158.0,153.39689976396784,,153.39689976396784,
2024-01-16,S004,P0011,Validation,80.0,73.88754117962225,,73.88754117962225,
2024-01-17,S004,P0011,Validation,104.0,106.02142609932608,,106.02142609932608,
2024-01-18,S004,P0011,Validation,181.0,163.52459704377748,,163.52459704377748,
2024-01-19,S004,P0011,Validation,101.0,105.55286986975806,,105.55286986975806,
2024-01-20,S004,P0011,Validation,101.0,89.31825375583797,,89.31825375583797,
2024-01-21,S004,P0011,Validation,116.0,120.2423532911252,,120.2423532911252,
2024-01-22,S004,P0011,Validation,168.0,154.29433738316857,,154.29433738316857,
2024-01-23,S004,P0011,Validation,131.0,115.5883223914372,,115.5883223914372,
2024-01-24,S004,P0011,Validation,82.0,89.58141885674557,,89.58141885674557,
2024-01-25,S004,P0011,Validation,153.0,142.01390565936464,,142.01390565936464,
2024-01-26,S004,P0011,Validation,88.0,85.08387552800633,,85.08387552800633,
2024-01-27,S004,P0011,Validation,55.0,50.983996802606235,,50.983996802606235,
2024-01-28,S004,P0011,Validation,55.0,47.765512167359546,,47.765512167359546,
2024-01-29,S004,P0011,Validation,97.0,105.52122323735453,,105.52122323735453,
2024-01-30,S004,P0011,Validation,96.0,85.78727979386993,,85.78727979386993,
2024-01-01,S004,P0012,Validation,74.0,81.07277699254249,,81.07277699254249,
2024-01-02,S004,P0012,Validation,67.0,73.63368505875142,,73.63368505875142,
2024-01-03,S004,P0012,Validation,80.0,86.65461132179583,,86.65461132179583,
2024-01-04,S004,P0012,Validation,45.0,44.1647950014142,,44.1647950014142,
2024-01-05,S004,P0012,Validation,65.0,65.83705393324216,,65.83705393324216,
2024-01-06,S004,P0012,Validation,49.0,45.82620960802547,,45.82620960802547,
2024-01-07,S004,P0012,Validation,75.0,91.32995475998001,,91.32995475998001,
2024-01-08,S004,P0012,Validation,36.0,47.70719678646091,,47.70719678646091,
2024-01-09,S004,P0012,Validation,147.0,145.55112066272994,,145.55112066272994,
2024-01-10,S004,P0012,Validation,121.0,140.84351547327984,,140.84351547327984,
2024-01-11,S004,P0012,Validation,190.0,167.13180396480675,,167.13180396480675,
2024-01-12,S004,P0012,Validation,98.0,115.33846271030338,,115.33846271030338,
2024-01-13,S004,P0012,Validation,189.0,188.71123986111482,,188.71123986111482,
2024-01-14,S004,P0012,Validation,128.0,119.10942525205907,,119.10942525205907,
2024-01-15,S004,P0012,Validation,90.0,101.47621050553353,,101.47621050553353,
2024-01-16,S004,P0012,Validation,90.0,100.21494136985864,,100.21494136985864,
2024-01-17,S004,P0012,Validation,109.0,117.33596835504508,,117.33596835504508,
2024-01-18,S004,P0012,Validation,144.0,130.54903279643986,,130.54903279643986,
2024-01-19,S004,P0012,Validation,66.0,67.57750924021622,,67.57750924021622,
2024-01-20,S004,P0012,Validation,159.0,167.0692365386665,,167.0692365386665,
2024-01-21,S004,P0012,Validation,79.0,90.38620956563535,,90.38620956563535,
2024-01-22,S004,P0012,Validation,107.0,120.91651455400964,,120.91651455400964,
2024-01-23,S004,P0012,Validation,99.0,100.202414659067,,100.202414659067,
2024-01-24,S004,P0012,Validation,87.0,83.36956320739375,,83.36956320739375,
2024-01-25,S004,P0012,Validation,120.0,117.60277458283952,,117.60277458283952,
2024-01-26,S004,P0012,Validation,81.0,91.69183827256454,,91.69183827256454,
2024-01-27,S004,P0012,Validation,51.0,51.964163881289714,,51.964163881289714,
2024-01-28,S004,P0012,Validation,146.0,149.47155180206633,,149.47155180206633,
2024-01-29,S004,P0012,Validation,166.0,152.55523334360097,,152.55523334360097,
2024-01-30,S004,P0012,Validation,91.0,96.03480700338363,,96.03480700338363,
2024-01-01,S004,P0013,Validation,116.0,101.15006512315563,,101.15006512315563,
2024-01-02,S004,P0013,Validation,105.0,113.20448641317688,,113.20448641317688,
2024-01-03,S004,P0013,Validation,87.0,75.64029071726068,,75.64029071726068,
2024-01-04,S004,P0013,Validation,45.0,53.763939771664326,,53.763939771664326,
2024-01-05,S004,P0013,Validation,114.0,107.09819943231618,,107.09819943231618,
2024-01-06,S004,P0013,Validation,67.0,74.17908814627121,,74.17908814627121,
2024-01-07,S004,P0013,Validation,89.0,86.50751471669287,,86.50751471669287,
2024-01-08,S004,P0013,Validation,87.0,77.91346313386265,,77.91346313386265,
2024-01-09,S004,P0013,Validation,111.0,107.78334452604584,,107.78334452604584,
2024-01-10,S004,P0013,Validation,161.0,157.0220608745253,,157.0220608745253,
2024-01-11,S004,P0013,Validation,144.0,131.0844667768046,,131.0844667768046,
2024-01-12,S004,P0013,Validation,76.0,73.84564239435956,,73.84564239435956,
2024-01-13,S004,P0013,Validation,85.0,79.4419359472534,,79.4419359472534,
2024-01-14,S004,P0013,Validation,101.0,91.68175655328942,,91.68175655328942,
2024-01-15,S004,P0013,Validation,59.0,69.19579971219876,,69.19579971219876,
2024-01-16,S004,P0013,Validation,122.0,107.86745381465342,,107.86745381465342,
2024-01-17,S004,P0013,Validation,173.0,148.5912997917728,,148.5912997917728,
2024-01-18,S004,P0013,Validation,107.0,115.14985222711398,,115.14985222711398,
2024-01-19,S004,P0013,Validation,55.0,65.4446499203653,,65.4446499203653,
2024-01-20,S004,P0013,Validation,143.0,132.06838923455516,,132.06838923455516,
2024-01-21,S004,P0013,Validation,51.0,62.46157390753078,,62.46157390753078,
2024-01-22,S004,P0013,Validation,158.0,163.13594928422407,,163.13594928422407,
2024-01-23,S004,P0013,Validation,153.0,169.29981790385656,,169.29981790385656,
2024-01-24,S004,P0013,Validation,94.0,100.02442702803472,,100.02442702803472,
2024-01-25,S004,P0013,Validation,212.0,182.53230711810082,,182.53230711810082,
2024-01-26,S004,P0013,Validation,146.0,146.0322562590678,,146.0322562590678,
2024-01-27,S004,P0013,Validation,151.0,123.45927565018471,,123.45927565018471,
2024-01-28,S004,P0013,Validation,146.0,131.20644590594296,,131.20644590594296,
2024-01-29,S004,P0013,Validation,120.0,109.66229597321566,,109.66229597321566,
2024-01-30,S004,P0013,Validation,34.0,34.360066306873485,,34.360066306873485,
2024-01-01,S004,P0014,Validation,64.0,61.704710328744554,,61.704710328744554,
2024-01-02,S004,P0014,Validation,15.0,17.991664681934523,,17.991664681934523,
2024-01-03,S004,P0014,Validation,57.0,48.497205306064146,,48.497205306064146,
2024-01-04,S004,P0014,Validation,42.0,47.60974813236801,,47.60974813236801,
2024-01-05,S004,P0014,Validation,43.0,49.72159763685099,,49.72159763685099,
2024-01-06,S004,P0014,Validation,51.0,55.937057232711936,,55.937057232711936,
2024-01-07,S004,P0014,Validation,30.0,36.38465755470325,,36.38465755470325,
2024-01-08,S004,P0014,Validation,32.0,29.101608434574032,,29.101608434574032,
2024-01-09,S004,P0014,Validation,74.0,74.77637807541635,,74.77637807541635,
2024-01-10,S004,P0014,Validation,69.0,63.91044665099528,,63.91044665099528,
2024-01-11,S004,P0014,Validation,101.0,82.2543852454333,,82.2543852454333,
2024-01-12,S004,P0014,Validation,86.0,89.38595569715203,,89.38595569715203,
2024-01-13,S004,P0014,Validation,117.0,111.19420538661065,,111.19420538661065,
2024-01-14,S004,P0014,Validation,104.0,102.63028326071773,,102.63028326071773,
2024-01-15,S004,P0014,Validation,54.0,61.23760814403532,,61.23760814403532,
2024-01-16,S004,P0014,Validation,108.0,105.81174105668057,,105.81174105668057,
2024-01-17,S004,P0014,Validation,70.0,82.52388803716202,,82.52388803716202,
2024-01-18,S004,P0014,Validation,82.0,94.46161635425159,,94.46161635425159,
2024-01-19,S004,P0014,Validation,78.0,81.13517632719852,,81.13517632719852,
2024-01-20,S004,P0014,Validation,110.0,109.9855198606087,,109.9855198606087,
2024-01-21,S004,P0014,Validation,110.0,107.84702794374039,,107.84702794374039,
2024-01-22,S004,P0014,Validation,103.0,99.72128753552536,,99.72128753552536,
2024-01-23,S004,P0014,Validation,90.0,79.16794945617346,,79.16794945617346,
2024-01-24,S004,P0014,Validation,65.0,79.70645771680782,,79.70645771680782,
2024-01-25,S004,P0014,Validation,57.0,56.62228057900817,,56.62228057900817,
2024-01-26,S004,P0014,Validation,85.0,97.7750227256098,,97.7750227256098,
2024-01-27,S004,P0014,Validation,112.0,110.17640510611622,,110.17640510611622,
2024-01-28,S004,P0014,Validation,126.0,132.09241684522866,,132.09241684522866,
2024-01-29,S004,P0014,Validation,83.0,86.41165932297092,,86.41165932297092,
2024-01-30,S004,P0014,Validation,39.0,48.988122502187046,,48.988122502187046,
2024-01-01,S004,P0015,Validation,53.0,50.69618529854573,,50.69618529854573,
2024-01-02,S004,P0015,Validation,21.0,29.28266837771218,,29.28266837771218,
2024-01-03,S004,P0015,Validation,26.0,37.18688293953451,,37.18688293953451,
2024-01-04,S004,P0015,Validation,23.0,25.720498909488057,,25.720498909488057,
2024-01-05,S004,P0015,Validation,23.0,24.030287999087484,,24.030287999087484,
2024-01-06,S004,P0015,Validation,42.0,30.11489138419536,,30.11489138419536,
2024-01-07,S004,P0015,Validation,35.0,31.265925690225025,,31.265925690225025,
2024-01-08,S004,P0015,Validation,46.0,46.2647241907661,,46.2647241907661,
2024-01-09,S004,P0015,Validation,78.0,55.04372374931178,,55.04372374931178,
2024-01-10,S004,P0015,Validation,32.0,33.20472683812455,,33.20472683812455,
2024-01-11,S004,P0015,Validation,67.0,46.776253478110725,,46.776253478110725,
2024-01-12,S004,P0015,Validation,21.0,28.81632147460526,,28.81632147460526,
2024-01-13,S004,P0015,Validation,131.0,106.07693844011663,,106.07693844011663,
2024-01-14,S004,P0015,Validation,144.0,131.44408239319844,,131.44408239319844,
2024-01-15,S004,P0015,Validation,127.0,115.9186862536922,,115.9186862536922,
2024-01-16,S004,P0015,Validation,69.0,60.01821363775158,,60.01821363775158,
2024-01-17,S004,P0015,Validation,65.0,58.55238503358805,,58.55238503358805,
2024-01-18,S004,P0015,Validation,71.0,73.42181064297635,,73.42181064297635,
2024-01-19,S004,P0015,Validation,29.0,32.13286036829987,,32.13286036829987,
2024-01-20,S004,P0015,Validation,55.0,64.6824650953422,,64.6824650953422,
2024-01-21,S004,P0015,Validation,67.0,66.45877134355946,,66.45877134355946,
2024-01-22,S004,P0015,Validation,71.0,64.80570785124333,,64.80570785124333,
2024-01-23,S004,P0015,Validation,61.0,55.09959056828584,,55.09959056828584,
2024-01-24,S004,P0015,Validation,69.0,72.11629596435424,,72.11629596435424,
2024-01-25,S004,P0015,Validation,73.0,67.31792986502907,,67.31792986502907,
2024-01-26,S004,P0015,Validation,89.0,95.76019195440088,,95.76019195440088,
2024-01-27,S004,P0015,Validation,131.0,121.1471294357105,,121.1471294357105,
2024-01-28,S004,P0015,Validation,88.0,75.14380005224308,,75.14380005224308,
2024-01-29,S004,P0015,Validation,66.0,56.810199795873054,,56.810199795873054,
2024-01-30,S004,P0015,Validation,40.0,39.317537393889125,,39.317537393889125,
2024-01-01,S004,P0016,Validation,30.0,35.048582991852776,,35.048582991852776,
2024-01-02,S004,P0016,Validation,51.0,41.38984757324679,,41.38984757324679,
2024-01-03,S004,P0016,Validation,26.0,26.717699934859336,,26.717699934859336,
2024-01-04,S004,P0016,Validation,35.0,30.499875373234755,,30.499875373234755,
2024-01-05,S004,P0016,Validation,29.0,29.748504172862887,,29.748504172862887,
2024-01-06,S004,P0016,Validation,35.0,31.946142196961826,,31.946142196961826,
2024-01-07,S004,P0016,Validation,88.0,73.45639597837504,,73.45639597837504,
2024-01-08,S004,P0016,Validation,73.0,70.18144027179534,,70.18144027179534,
2024-01-09,S004,P0016,Validation,54.0,46.54941868127879,,46.54941868127879,
2024-01-10,S004,P0016,Validation,111.0,80.56850219342854,,80.56850219342854,
2024-01-11,S004,P0016,Validation,94.0,101.46061818688288,,101.46061818688288,
2024-01-12,S004,P0016,Validation,40.0,51.53468773215856,,51.53468773215856,
2024-01-13,S004,P0016,Validation,132.0,129.97509088957543,,129.97509088957543,
2024-01-14,S004,P0016,Validation,48.0,53.733577670180864,,53.733577670180864,
2024-01-15,S004,P0016,Validation,51.0,55.297484192704694,,55.297484192704694,
2024-01-16,S004,P0016,Validation,82.0,78.99479262622565,,78.99479262622565,
2024-01-17,S004,P0016,Validation,69.0,59.98675341780311,,59.98675341780311,
2024-01-18,S004,P0016,Validation,110.0,95.77629178924833,,95.77629178924833,
2024-01-19,S004,P0016,Validation,44.0,52.812046251057616,,52.812046251057616,
2024-01-20,S004,P0016,Validation,142.0,134.1424624756088,,134.1424624756088,
2024-01-21,S004,P0016,Validation,76.0,82.60829202070231,,82.60829202070231,
2024-01-22,S004,P0016,Validation,81.0,83.60820952152582,,83.60820952152582,
2024-01-23,S004,P0016,Validation,84.0,79.27539314235997,,79.27539314235997,
2024-01-24,S004,P0016,Validation,65.0,58.535727087152594,,58.535727087152594,
2024-01-25,S004,P0016,Validation,85.0,72.12318070725787,,72.12318070725787,
2024-01-26,S004,P0016,Validation,91.0,97.67616459411033,,97.67616459411033,
2024-01-27,S004,P0016,Validation,77.0,80.84786185839565,,80.84786185839565,
2024-01-28,S004,P0016,Validation,87.0,76.0776349857699,,76.0776349857699,
2024-01-29,S004,P0016,Validation,71.0,60.87651389002975,,60.87651389002975,
2024-01-30,S004,P0016,Validation,43.0,51.32428385864208,,51.32428385864208,
2024-01-01,S004,P0017,Validation,119.0,112.4760426211832,,112.4760426211832,
2024-01-02,S004,P0017,Validation,123.0,127.10319326758749,,127.10319326758749,
2024-01-03,S004,P0017,Validation,117.0,112.74063786275433,,112.74063786275433,
2024-01-04,S004,P0017,Validation,150.0,137.31954938549077,,137.31954938549077,
2024-01-05,S004,P0017,Validation,193.0,171.0562632322063,,171.0562632322063,
2024-01-06,S004,P0017,Validation,102.0,98.38935170862848,,98.38935170862848,
2024-01-07,S004,P0017,Validation,106.0,101.76574892968156,,101.76574892968156,
2024-01-08,S004,P0017,Validation,234.0,216.53608782279434,,216.53608782279434,
2024-01-09,S004,P0017,Validation,111.0,118.21256623912976,,118.21256623912976,
2024-01-10,S004,P0017,Validation,168.0,161.5297059132528,,161.5297059132528,
2024-01-11,S004,P0017,Validation,95.0,92.60467592461305,,92.60467592461305,
2024-01-12,S004,P0017,Validation,74.0,87.2995219468426,,87.2995219468426,
2024-01-13,S004,P0017,Validation,126.0,118.02677705049568,,118.02677705049568,
2024-01-14,S004,P0017,Validation,80.0,78.28170605781258,,78.28170605781258,
2024-01-15,S004,P0017,Validation,108.0,101.28843556072026,,101.28843556072026,
2024-01-16,S004,P0017,Validation,116.0,122.56539165938514,,122.56539165938514,
2024-01-17,S004,P0017,Validation,140.0,125.87343721713965,,125.87343721713965,
2024-01-18,S004,P0017,Validation,79.0,73.60303933037466,,73.60303933037466,
2024-01-19,S004,P0017,Validation,127.0,119.14243256031949,,119.14243256031949,
2024-01-20,S004,P0017,Validation,206.0,193.91780574837077,,193.91780574837077,
2024-01-21,S004,P0017,Validation,173.0,173.67123490378052,,173.67123490378052,
2024-01-22,S004,P0017,Validation,177.0,163.3817326633886,,163.3817326633886,
2024-01-23,S004,P0017,Validation,28.0,56.11224388098079,,56.11224388098079,
2024-01-24,S004,P0017,Validation,169.0,157.50668109252095,,157.50668109252095,
2024-01-25,S004,P0017,Validation,134.0,139.9635511561718,,139.9635511561718,
2024-01-26,S004,P0017,Validation,135.0,124.93697517554754,,124.93697517554754,
2024-01-27,S004,P0017,Validation,68.0,102.97476559736127,,102.97476559736127,
2024-01-28,S004,P0017,Validation,116.0,114.15662903844594,,114.15662903844594,
2024-01-29,S004,P0017,Validation,132.0,138.3556281850498,,138.3556281850498,
2024-01-30,S004,P0017,Validation,121.0,106.98780937122804,,106.98780937122804,
2024-01-01,S004,P0018,Validation,71.0,58.42418808160097,,58.42418808160097,
2024-01-02,S004,P0018,Validation,34.0,30.679242950613826,,30.679242950613826,
2024-01-03,S004,P0018,Validation,36.0,42.34419720415175,,42.34419720415175,
2024-01-04,S004,P0018,Validation,32.0,35.81888488742649,,35.81888488742649,
2024-01-05,S004,P0018,Validation,36.0,37.93473466953191,,37.93473466953191,
2024-01-06,S004,P0018,Validation,24.0,32.04951742431661,,32.04951742431661,
2024-01-07,S004,P0018,Validation,31.0,34.33384444974231,,34.33384444974231,
2024-01-08,S004,P0018,Validation,16.0,29.645834195766017,,29.645834195766017,
2024-01-09,S004,P0018,Validation,48.0,49.79248843295122,,49.79248843295122,
2024-01-10,S004,P0018,Validation,62.0,46.52392670089026,,46.52392670089026,
2024-01-11,S004,P0018,Validation,75.0,60.68455576532041,,60.68455576532041,
2024-01-12,S004,P0018,Validation,71.0,69.83705900900533,,69.83705900900533,
2024-01-13,S004,P0018,Validation,84.0,75.51389041196859,,75.51389041196859,
2024-01-14,S004,P0018,Validation,59.0,60.86937830396717,,60.86937830396717,
2024-01-15,S004,P0018,Validation,54.0,53.41378713976846,,53.41378713976846,
2024-01-16,S004,P0018,Validation,77.0,65.63611105109584,,65.63611105109584,
2024-01-17,S004,P0018,Validation,82.0,73.32668817408279,,73.32668817408279,
2024-01-18,S004,P0018,Validation,51.0,60.07303503164625,,60.07303503164625,
2024-01-19,S004,P0018,Validation,48.0,53.306336526929115,,53.306336526929115,
2024-01-20,S004,P0018,Validation,38.0,36.756143275229924,,36.756143275229924,
2024-01-21,S004,P0018,Validation,61.0,58.81632194363228,,58.81632194363228,
2024-01-22,S004,P0018,Validation,159.0,158.32108152941834,,158.32108152941834,
2024-01-23,S004,P0018,Validation,39.0,48.378901768455144,,48.378901768455144,
2024-01-24,S004,P0018,Validation,52.0,51.052874851963644,,51.052874851963644,
2024-01-25,S004,P0018,Validation,96.0,98.7919702043334,,98.7919702043334,
2024-01-26,S004,P0018,Validation,69.0,81.59537764766358,,81.59537764766358,
2024-01-27,S004,P0018,Validation,84.0,95.18710113938033,,95.18710113938033,
2024-01-28,S004,P0018,Validation,89.0,84.06716769645176,,84.06716769645176,
2024-01-29,S004,P0018,Validation,97.0,101.15410188043076,,101.15410188043076,
2024-01-30,S004,P0018,Validation,66.0,71.52110792175053,,71.52110792175053,
2024-01-01,S004,P0019,Validation,161.0,155.00764050142325,,155.00764050142325,
2024-01-02,S004,P0019,Validation,59.0,65.14105883719616,,65.14105883719616,
2024-01-03,S004,P0019,Validation,155.0,140.89819575017486,,140.89819575017486,
2024-01-04,S004,P0019,Validation,87.0,97.33604653410259,,97.33604653410259,
2024-01-05,S004,P0019,Validation,121.0,124.1112723128612,,124.1112723128612,
2024-01-06,S004,P0019,Validation,139.0,141.5080814009295,,141.5080814009295,
2024-01-07,S004,P0019,Validation,161.0,162.20604030393224,,162.20604030393224,
2024-01-08,S004,P0019,Validation,168.0,153.69568846169793,,153.69568846169793,
2024-01-09,S004,P0019,Validation,116.0,123.85546315907652,,123.85546315907652,
