Date,Store ID,Product ID,Forecast Type,Actual Demand,Predicted Demand
2024-01-04,S003,P0010,Validation,45.0,47.12983298469784
2024-01-05,S003,P0010,Validation,193.0,167.80117862685432
2024-01-06,S003,P0010,Validation,75.0,89.72211751529389
2024-01-07,S003,P0010,Validation,68.0,84.01569652587251
2024-01-08,S003,P0010,Validation,56.0,64.95890910638802
2024-01-09,S003,P0010,Validation,161.0,152.16155238228254
2024-01-10,S003,P0010,Validation,186.0,171.0398446642481
2024-01-11,S003,P0010,Validation,124.0,137.82919562068074
2024-01-12,S003,P0010,Validation,116.0,114.21625693976206
2024-01-13,S003,P0010,Validation,107.0,97.06201417435707
2024-01-14,S003,P0010,Validation,114.0,125.50050360515291
2024-01-15,S003,P0010,Validation,119.0,113.37968245465169
2024-01-16,S003,P0010,Validation,142.0,130.811594903169
2024-01-17,S003,P0010,Validation,98.0,88.90976665800552
2024-01-18,S003,P0010,Validation,122.0,122.86900104352632
2024-01-19,S003,P0010,Validation,116.0,110.4617492757462
2024-01-20,S003,P0010,Validation,58.0,67.58344654134997
2024-01-21,S003,P0010,Validation,77.0,93.95387122756831
2024-01-22,S003,P0010,Validation,94.0,92.75781367819968
2024-01-23,S003,P0010,Validation,96.0,102.23511196652554
2024-01-24,S003,P0010,Validation,228.0,175.0311793977462
2024-01-25,S003,P0010,Validation,90.0,81.01895819169097
2024-01-26,S003,P0010,Validation,18.0,17.793966162991534
2024-01-27,S003,P0010,Validation,137.0,120.32720844482785
2024-01-28,S003,P0010,Validation,104.0,103.42026200247318
2024-01-29,S003,P0010,Validation,94.0,92.96812947420798
2024-01-30,S003,P0010,Validation,132.0,145.52709148728005
2024-01-31 00:00:00,S003,P0011,Future,,136.8150962963579
2024-02-01 00:00:00,S003,P0011,Future,,136.71754148039017
2024-02-02 00:00:00,S003,P0011,Future,,136.69400135795564
2024-02-03 00:00:00,S003,P0011,Future,,138.539814457982
2024-02-04 00:00:00,S003,P0011,Future,,141.1626203662557
2024-02-05 00:00:00,S003,P0011,Future,,137.68684337313445
2024-02-06 00:00:00,S003,P0011,Future,,138.9142634370004
2024-01-01,S003,P0011,Validation,53.0,57.03280245540546
2024-01-02,S003,P0011,Validation,57.0,65.77153877665094
2024-01-03,S003,P0011,Validation,40.0,50.53411019287831
2024-01-04,S003,P0011,Validation,67.0,56.13694903515877
2024-01-05,S003,P0011,Validation,48.0,66.40789466926203
2024-01-06,S003,P0011,Validation,108.0,121.46082129869744
2024-01-07,S003,P0011,Validation,54.0,57.42792511314212
2024-01-08,S003,P0011,Validation,53.0,52.08101564107592
2024-01-09,S003,P0011,Validation,56.0,63.94953881563023
2024-01-10,S003,P0011,Validation,46.0,58.352009375503215
2024-01-11,S003,P0011,Validation,157.0,155.72294195055147
2024-01-12,S003,P0011,Validation,72.0,75.68482183877859
2024-01-13,S003,P0011,Validation,64.0,66.03585479081207
2024-01-14,S003,P0011,Validation,116.0,101.972375502156
2024-01-15,S003,P0011,Validation,87.0,96.39416341935303
2024-01-16,S003,P0011,Validation,66.0,74.6412119957849
2024-01-17,S003,P0011,Validation,194.0,180.3251443483892
2024-01-18,S003,P0011,Validation,108.0,106.78561833910548
2024-01-19,S003,P0011,Validation,133.0,135.81631750363027
2024-01-20,S003,P0011,Validation,166.0,163.05440694822053
2024-01-21,S003,P0011,Validation,75.0,72.22406384448148
2024-01-22,S003,P0011,Validation,141.0,135.1785957439147
2024-01-23,S003,P0011,Validation,102.0,107.27805359631962
2024-01-24,S003,P0011,Validation,81.0,89.39908209433847
2024-01-25,S003,P0011,Validation,106.0,129.16878506533476
2024-01-26,S003,P0011,Validation,91.0,90.72013173922032
2024-01-27,S003,P0011,Validation,101.0,87.70979053770427
2024-01-28,S003,P0011,Validation,106.0,103.9215709229983
2024-01-29,S003,P0011,Validation,114.0,114.28166920198184
2024-01-30,S003,P0011,Validation,134.0,135.4013152055785
2024-01-31 00:00:00,S003,P0012,Future,,46.89063534595682
2024-02-01 00:00:00,S003,P0012,Future,,46.47721658355003
2024-02-02 00:00:00,S003,P0012,Future,,46.19250864501698
2024-02-03 00:00:00,S003,P0012,Future,,46.39951051954351
2024-02-04 00:00:00,S003,P0012,Future,,48.81260386938857
2024-02-05 00:00:00,S003,P0012,Future,,48.376072421251656
2024-02-06 00:00:00,S003,P0012,Future,,48.49434349924619
2024-01-01,S003,P0012,Validation,23.0,29.509123898592865
2024-01-02,S003,P0012,Validation,28.0,24.98149593526688
2024-01-03,S003,P0012,Validation,35.0,26.223719242320968
2024-01-04,S003,P0012,Validation,22.0,28.764458131131967
2024-01-05,S003,P0012,Validation,46.0,49.66235570579568
2024-01-06,S003,P0012,Validation,35.0,36.861877311226
2024-01-07,S003,P0012,Validation,41.0,43.08927228960311
2024-01-08,S003,P0012,Validation,22.0,20.27107358104198
2024-01-09,S003,P0012,Validation,139.0,128.90804614234608
2024-01-10,S003,P0012,Validation,67.0,59.16686956331249
2024-01-11,S003,P0012,Validation,87.0,89.97956235865331
2024-01-12,S003,P0012,Validation,102.0,104.94438395315444
2024-01-13,S003,P0012,Validation,69.0,68.51229303824664
2024-01-14,S003,P0012,Validation,58.0,60.039771180198215
2024-01-15,S003,P0012,Validation,98.0,88.03551982398514
2024-01-16,S003,P0012,Validation,106.0,86.66341252557977
2024-01-17,S003,P0012,Validation,66.0,54.269266997760255
2024-01-18,S003,P0012,Validation,91.0,81.14769294734323
2024-01-19,S003,P0012,Validation,87.0,78.95886223769926
2024-01-20,S003,P0012,Validation,133.0,130.85327977972267
2024-01-21,S003,P0012,Validation,92.0,89.23466046559003
2024-01-22,S003,P0012,Validation,94.0,94.3390848925843
2024-01-23,S003,P0012,Validation,109.0,102.25232426414426
2024-01-24,S003,P0012,Validation,111.0,102.16034572548386
2024-01-25,S003,P0012,Validation,85.0,98.79462376813728
2024-01-26,S003,P0012,Validation,93.0,93.10245157281422
2024-01-27,S003,P0012,Validation,107.0,94.9302110918079
2024-01-28,S003,P0012,Validation,112.0,110.26638846789471
2024-01-29,S003,P0012,Validation,43.0,41.158536612173
2024-01-30,S003,P0012,Validation,49.0,46.57409125425335
2024-01-31 00:00:00,S003,P0013,Future,,112.75378395722383
2024-02-01 00:00:00,S003,P0013,Future,,113.57808609526836
2024-02-02 00:00:00,S003,P0013,Future,,113.44551273959989
2024-02-03 00:00:00,S003,P0013,Future,,114.01298424239408
2024-02-04 00:00:00,S003,P0013,Future,,115.17120528876465
2024-02-05 00:00:00,S003,P0013,Future,,114.40609314666953
2024-02-06 00:00:00,S003,P0013,Future,,114.99509972858434
2024-01-01,S003,P0013,Validation,67.0,56.7275260774234
2024-01-02,S003,P0013,Validation,82.0,70.16499175535006
2024-01-03,S003,P0013,Validation,36.0,34.373718813478625
2024-01-04,S003,P0013,Validation,85.0,92.09617703992345
2024-01-05,S003,P0013,Validation,95.0,86.76641825403148
2024-01-06,S003,P0013,Validation,90.0,92.47565182577564
2024-01-07,S003,P0013,Validation,140.0,144.72809993634536
2024-01-08,S003,P0013,Validation,69.0,69.51682525915439
2024-01-09,S003,P0013,Validation,162.0,147.53167555871806
2024-01-10,S003,P0013,Validation,117.0,108.795286190006
2024-01-11,S003,P0013,Validation,83.0,82.88099488772218
2024-01-12,S003,P0013,Validation,88.0,91.80215308556592
2024-01-13,S003,P0013,Validation,124.0,117.33457088139824
2024-01-14,S003,P0013,Validation,151.0,136.58721837139717
2024-01-15,S003,P0013,Validation,87.0,93.6065678009409
2024-01-16,S003,P0013,Validation,148.0,159.02603258374717
2024-01-17,S003,P0013,Validation,144.0,142.97677084655868
2024-01-18,S003,P0013,Validation,111.0,113.38544789589794
2024-01-19,S003,P0013,Validation,137.0,141.81559263892095
2024-01-20,S003,P0013,Validation,206.0,209.00618560365723
2024-01-21,S003,P0013,Validation,112.0,110.55505547782676
2024-01-22,S003,P0013,Validation,174.0,143.1547224087895
2024-01-23,S003,P0013,Validation,57.0,53.18244520583005
2024-01-24,S003,P0013,Validation,70.0,61.26764908327004
2024-01-25,S003,P0013,Validation,220.0,206.5882103130613
2024-01-26,S003,P0013,Validation,52.0,59.38626264493425
2024-01-27,S003,P0013,Validation,152.0,151.33482112666204
2024-01-28,S003,P0013,Validation,121.0,119.50731111058356
2024-01-29,S003,P0013,Validation,109.0,96.66625754836204
2024-01-30,S003,P0013,Validation,121.0,113.25768891451926
2024-01-31 00:00:00,S003,P0014,Future,,162.28297415132636
2024-02-01 00:00:00,S003,P0014,Future,,164.6630609034052
2024-02-02 00:00:00,S003,P0014,Future,,171.07974789344917
2024-02-03 00:00:00,S003,P0014,Future,,171.5560132391957
2024-02-04 00:00:00,S003,P0014,Future,,169.68191435986878
2024-02-05 00:00:00,S003,P0014,Future,,170.7061462751696
2024-02-06 00:00:00,S003,P0014,Future,,169.45916812017603
2024-01-01,S003,P0014,Validation,115.0,110.36728204202082
2024-01-02,S003,P0014,Validation,128.0,124.1815145877556
2024-01-03,S003,P0014,Validation,64.0,74.46203733062586
2024-01-04,S003,P0014,Validation,101.0,104.88329469203104
2024-01-05,S003,P0014,Validation,135.0,139.3645015787191
2024-01-06,S003,P0014,Validation,62.0,73.74924051314984
2024-01-07,S003,P0014,Validation,78.0,74.94830492398896
2024-01-08,S003,P0014,Validation,25.0,29.43184886273353
2024-01-09,S003,P0014,Validation,127.0,107.09632803948584
2024-01-10,S003,P0014,Validation,119.0,128.81552247892688
2024-01-11,S003,P0014,Validation,66.0,65.4482964941891
2024-01-12,S003,P0014,Validation,112.0,106.3209902665817
2024-01-13,S003,P0014,Validation,92.0,94.62739107536156
2024-01-14,S003,P0014,Validation,183.0,186.06588577556212
2024-01-15,S003,P0014,Validation,154.0,154.04742436928856
2024-01-16,S003,P0014,Validation,144.0,142.4582462993088
2024-01-17,S003,P0014,Validation,75.0,80.1361957022047
2024-01-18,S003,P0014,Validation,172.0,174.59723130723023
2024-01-19,S003,P0014,Validation,160.0,167.27319049601903
2024-01-20,S003,P0014,Validation,151.0,150.9423451734022
2024-01-21,S003,P0014,Validation,218.0,207.7879900535408
2024-01-22,S003,P0014,Validation,86.0,95.0531544766794
2024-01-23,S003,P0014,Validation,115.0,120.34213881878824
2024-01-24,S003,P0014,Validation,104.0,94.80159941278636
2024-01-25,S003,P0014,Validation,115.0,115.04884341051228
2024-01-26,S003,P0014,Validation,128.0,126.55177444237732
2024-01-27,S003,P0014,Validation,65.0,75.13821620961636
2024-01-28,S003,P0014,Validation,138.0,138.90559079482887
2024-01-29,S003,P0014,Validation,96.0,84.27269087871284
2024-01-30,S003,P0014,Validation,157.0,161.44724321473782
2024-01-31 00:00:00,S003,P0015,Future,,133.40182043365107
2024-02-01 00:00:00,S003,P0015,Future,,132.8769653061163
2024-02-02 00:00:00,S003,P0015,Future,,132.1116392775755
2024-02-03 00:00:00,S003,P0015,Future,,131.12826027660418
2024-02-04 00:00:00,S003,P0015,Future,,132.36581792766134
2024-02-05 00:00:00,S003,P0015,Future,,130.78518123163295
2024-02-06 00:00:00,S003,P0015,Future,,132.64199230109296
2024-01-01,S003,P0015,Validation,58.0,71.60646395052142
2024-01-02,S003,P0015,Validation,18.0,24.934811177983462
2024-01-03,S003,P0015,Validation,78.0,90.5246243623876
2024-01-04,S003,P0015,Validation,69.0,76.352402209184
2024-01-05,S003,P0015,Validation,61.0,67.61354723791236
2024-01-06,S003,P0015,Validation,41.0,45.76261383814134
2024-01-07,S003,P0015,Validation,88.0,60.709112110284345
2024-01-08,S003,P0015,Validation,46.0,44.12922270952747
2024-01-09,S003,P0015,Validation,150.0,162.77593164633893
2024-01-10,S003,P0015,Validation,100.0,103.8194376542167
2024-01-11,S003,P0015,Validation,111.0,109.62525011691044
2024-01-12,S003,P0015,Validation,142.0,135.37182136987866
2024-01-13,S003,P0015,Validation,226.0,213.4616239443595
2024-01-14,S003,P0015,Validation,115.0,116.24534958330946
2024-01-15,S003,P0015,Validation,101.0,108.03237439334674
2024-01-16,S003,P0015,Validation,88.0,97.15814470134852
2024-01-17,S003,P0015,Validation,79.0,87.27319142216177
2024-01-18,S003,P0015,Validation,142.0,142.60508203985594
2024-01-19,S003,P0015,Validation,93.0,96.54473690059412
2024-01-20,S003,P0015,Validation,237.0,207.81062283702488
2024-01-21,S003,P0015,Validation,68.0,79.8794375657237
2024-01-22,S003,P0015,Validation,188.0,192.21138169817604
2024-01-23,S003,P0015,Validation,112.0,111.2223893976391
2024-01-24,S003,P0015,Validation,154.0,155.7854786714102
2024-01-25,S003,P0015,Validation,188.0,178.50147505455618
2024-01-26,S003,P0015,Validation,146.0,150.04276432712174
2024-01-27,S003,P0015,Validation,183.0,180.5989870378946
2024-01-28,S003,P0015,Validation,126.0,146.2724510348976
2024-01-29,S003,P0015,Validation,81.0,71.10828476809257
2024-01-30,S003,P0015,Validation,134.0,134.80820986041346
2024-01-31 00:00:00,S003,P0016,Future,,126.27308220539497
2024-02-01 00:00:00,S003,P0016,Future,,125.84070277446233
2024-02-02 00:00:00,S003,P0016,Future,,124.91726424715084
2024-02-03 00:00:00,S003,P0016,Future,,125.12560359524049
2024-02-04 00:00:00,S003,P0016,Future,,125.39570558763714
2024-02-05 00:00:00,S003,P0016,Future,,128.16661408939413
2024-02-06 00:00:00,S003,P0016,Future,,127.79979644511414
2024-01-01,S003,P0016,Validation,49.0,44.055186341439565
2024-01-02,S003,P0016,Validation,65.0,69.60208951776622
2024-01-03,S003,P0016,Validation,38.0,33.497707635780046
2024-01-04,S003,P0016,Validation,92.0,86.97723247851678
2024-01-05,S003,P0016,Validation,75.0,75.24117818546179
2024-01-06,S003,P0016,Validation,64.0,60.23965649869213
2024-01-07,S003,P0016,Validation,19.0,26.01760310313767
2024-01-08,S003,P0016,Validation,76.0,74.56467149069123
2024-01-09,S003,P0016,Validation,73.0,77.05926208527235
2024-01-10,S003,P0016,Validation,139.0,129.82121986196455
2024-01-11,S003,P0016,Validation,59.0,67.45874628111557
2024-01-12,S003,P0016,Validation,167.0,146.34227780192285
2024-01-13,S003,P0016,Validation,119.0,130.5596733237323
2024-01-14,S003,P0016,Validation,123.0,137.58891664498535
2024-01-15,S003,P0016,Validation,100.0,101.05727521475126
2024-01-16,S003,P0016,Validation,124.0,134.62423324074015
2024-01-17,S003,P0016,Validation,105.0,95.15657309704042
2024-01-18,S003,P0016,Validation,205.0,178.24411375678793
2024-01-19,S003,P0016,Validation,57.0,63.96308215743227
2024-01-20,S003,P0016,Validation,99.0,108.39966240378509
2024-01-21,S003,P0016,Validation,135.0,134.73663335635203
2024-01-22,S003,P0016,Validation,156.0,147.56733529028318
2024-01-23,S003,P0016,Validation,111.0,107.9615540177729
2024-01-24,S003,P0016,Validation,82.0,84.93541380422846
2024-01-25,S003,P0016,Validation,151.0,143.53648936865258
2024-01-26,S003,P0016,Validation,157.0,144.36954886718308
2024-01-27,S003,P0016,Validation,88.0,88.83537782797426
2024-01-28,S003,P0016,Validation,65.0,75.74608184419927
2024-01-29,S003,P0016,Validation,111.0,106.6548104095138
2024-01-30,S003,P0016,Validation,124.0,126.07331116712672
2024-01-31 00:00:00,S003,P0017,Future,,117.8860413054244
2024-02-01 00:00:00,S003,P0017,Future,,118.08056256670044
2024-02-02 00:00:00,S003,P0017,Future,,118.34034059392401
2024-02-03 00:00:00,S003,P0017,Future,,118.2397328298821
2024-02-04 00:00:00,S003,P0017,Future,,118.5703936204935
2024-02-05 00:00:00,S003,P0017,Future,,118.69021656547629
2024-02-06 00:00:00,S003,P0017,Future,,118.90185309347918
2024-01-01,S003,P0017,Validation,16.0,22.278647089479666
2024-01-02,S003,P0017,Validation,27.0,22.328147701218214
2024-01-03,S003,P0017,Validation,27.0,31.648278742913323
2024-01-04,S003,P0017,Validation,13.0,13.792002193434914
2024-01-05,S003,P0017,Validation,15.0,17.789198989542015
2024-01-06,S003,P0017,Validation,34.0,35.70634047697346
2024-01-07,S003,P0017,Validation,20.0,26.605312138592996
2024-01-08,S003,P0017,Validation,18.0,22.247934818855224
2024-01-09,S003,P0017,Validation,50.0,51.25264340722104
2024-01-10,S003,P0017,Validation,69.0,79.4927500087685
2024-01-11,S003,P0017,Validation,120.0,126.5673859660448
2024-01-12,S003,P0017,Validation,94.0,96.64962813283763
2024-01-13,S003,P0017,Validation,109.0,108.25081264096347
2024-01-14,S003,P0017,Validation,65.0,70.1809558074051
2024-01-15,S003,P0017,Validation,68.0,70.79090562305747
2024-01-16,S003,P0017,Validation,70.0,76.77899789506776
2024-01-17,S003,P0017,Validation,95.0,95.9617931665009
2024-01-18,S003,P0017,Validation,87.0,85.2863146713881
2024-01-19,S003,P0017,Validation,79.0,75.60854516843678
2024-01-20,S003,P0017,Validation,101.0,105.57976702926176
2024-01-21,S003,P0017,Validation,61.0,61.404570463112
2024-01-22,S003,P0017,Validation,129.0,133.4182108981204
2024-01-23,S003,P0017,Validation,101.0,104.70609785743252
2024-01-24,S003,P0017,Validation,79.0,80.03277206913654
2024-01-25,S003,P0017,Validation,64.0,59.379066586502944
2024-01-26,S003,P0017,Validation,118.0,109.43911795931638
2024-01-27,S003,P0017,Validation,117.0,121.71612367248146
2024-01-28,S003,P0017,Validation,131.0,135.49952824557766
2024-01-29,S003,P0017,Validation,77.0,77.75679415475614
2024-01-30,S003,P0017,Validation,118.0,115.62739198203856
2024-01-31 00:00:00,S003,P0018,Future,,97.05747911671875
2024-02-01 00:00:00,S003,P0018,Future,,97.74976130184166
2024-02-02 00:00:00,S003,P0018,Future,,97.48796808591281
2024-02-03 00:00:00,S003,P0018,Future,,98.30478788800811
2024-02-04 00:00:00,S003,P0018,Future,,97.4686682897577
2024-02-05 00:00:00,S003,P0018,Future,,97.15056015306658
2024-02-06 00:00:00,S003,P0018,Future,,97.8161058117721
2024-01-01,S003,P0018,Validation,26.0,23.676053808460697
2024-01-02,S003,P0018,Validation,21.0,24.627884088228164
2024-01-03,S003,P0018,Validation,50.0,52.05898757142206
2024-01-04,S003,P0018,Validation,42.0,44.34296190425905
2024-01-05,S003,P0018,Validation,71.0,73.65623794244483
2024-01-06,S003,P0018,Validation,45.0,43.60370157373384
2024-01-07,S003,P0018,Validation,21.0,20.015990985697776
2024-01-08,S003,P0018,Validation,23.0,24.392533414015784
2024-01-09,S003,P0018,Validation,53.0,61.95009328848315
2024-01-10,S003,P0018,Validation,61.0,61.08723999965466
2024-01-11,S003,P0018,Validation,69.0,72.17252399442826
2024-01-12,S003,P0018,Validation,77.0,90.73851193006888
2024-01-13,S003,P0018,Validation,58.0,56.52211394049634
2024-01-14,S003,P0018,Validation,67.0,63.67678022796842
2024-01-15,S003,P0018,Validation,92.0,102.72111485702162
2024-01-16,S003,P0018,Validation,49.0,56.69087014338251
2024-01-17,S003,P0018,Validation,40.0,45.982126242785576
2024-01-18,S003,P0018,Validation,73.0,76.09747705108494
2024-01-19,S003,P0018,Validation,92.0,94.56790029830144
2024-01-20,S003,P0018,Validation,111.0,117.63276071241796
2024-01-21,S003,P0018,Validation,68.0,68.20260188279893
2024-01-22,S003,P0018,Validation,102.0,91.50258636040128
2024-01-23,S003,P0018,Validation,100.0,97.6736720395264
2024-01-24,S003,P0018,Validation,59.0,54.891404760099725
2024-01-25,S003,P0018,Validation,102.0,89.84804951695696
2024-01-26,S003,P0018,Validation,114.0,105.96328380692108
2024-01-27,S003,P0018,Validation,16.0,21.44986370170672
2024-01-28,S003,P0018,Validation,97.0,84.54661986005868
2024-01-29,S003,P0018,Validation,79.0,72.86322113883536
2024-01-30,S003,P0018,Validation,90.0,96.9230410921804
2024-01-31 00:00:00,S003,P0019,Future,,140.0191401725485
2024-02-01 00:00:00,S003,P0019,Future,,140.27934646559928
2024-02-02 00:00:00,S003,P0019,Future,,140.6399110175068
2024-02-03 00:00:00,S003,P0019,Future,,140.59166749427064
2024-02-04 00:00:00,S003,P0019,Future,,139.91051617604214
2024-02-05 00:00:00,S003,P0019,Future,,138.5068821784194
2024-02-06 00:00:00,S003,P0019,Future,,139.8054029097788
2024-01-01,S003,P0019,Validation,99.0,98.706374604575
2024-01-02,S003,P0019,Validation,29.0,44.886853394521495
2024-01-03,S003,P0019,Validation,93.0,77.99312215041567
2024-01-04,S003,P0019,Validation,45.0,52.28363880092991
2024-01-05,S003,P0019,Validation,94.0,100.50734461967144
2024-01-06,S003,P0019,Validation,84.0,74.49400223447854
2024-01-07,S003,P0019,Validation,86.0,91.45420594536532
2024-01-08,S003,P0019,Validation,82.0,88.10478882104772
2024-01-09,S003,P0019,Validation,140.0,148.7685810613863
2024-01-10,S003,P0019,Validation,104.0,99.26265054585376
2024-01-11,S003,P0019,Validation,185.0,158.7330669434174
2024-01-12,S003,P0019,Validation,150.0,165.53786072443086
2024-01-13,S003,P0019,Validation,117.0,118.57830049991368
2024-01-14,S003,P0019,Validation,85.0,80.86264104001204
2024-01-15,S003,P0019,Validation,128.0,122.12932171216625
2024-01-16,S003,P0019,Validation,114.0,111.11992604695384
2024-01-17,S003,P0019,Validation,128.0,121.5509853517722
2024-01-18,S003,P0019,Validation,156.0,160.68207699874944
2024-01-19,S003,P0019,Validation,151.0,151.43893411230067
2024-01-20,S003,P0019,Validation,147.0,146.36438813744175
2024-01-21,S003,P0019,Validation,107.0,100.65977413740944
2024-01-22,S003,P0019,Validation,184.0,170.7781757565911
2024-01-23,S003,P0019,Validation,103.0,108.34107119459414
2024-01-24,S003,P0019,Validation,128.0,120.2086816848128
2024-01-25,S003,P0019,Validation,154.0,140.83295796021605
2024-01-26,S003,P0019,Validation,114.0,120.76440964737536
2024-01-27,S003,P0019,Validation,66.0,73.44183833096977
2024-01-28,S003,P0019,Validation,188.0,182.522388617586
2024-01-29,S003,P0019,Validation,81.0,83.46752021624746
2024-01-30,S003,P0019,Validation,132.0,140.36573028056944
2024-01-31 00:00:00,S003,P0020,Future,,90.79365255804287
2024-02-01 00:00:00,S003,P0020,Future,,89.73964176016989
2024-02-02 00:00:00,S003,P0020,Future,,89.21522303677322
2024-02-03 00:00:00,S003,P0020,Future,,90.66439259930317
2024-02-04 00:00:00,S003,P0020,Future,,90.64442943826013
2024-02-05 00:00:00,S003,P0020,Future,,90.65178203267118
2024-02-06 00:00:00,S003,P0020,Future,,90.84726103212006
2024-01-01,S003,P0020,Validation,56.0,61.20911942188533
2024-01-02,S003,P0020,Validation,122.0,126.90959921817183
2024-01-03,S003,P0020,Validation,58.0,74.3852388533125
2024-01-04,S003,P0020,Validation,116.0,107.68412108704474
2024-01-05,S003,P0020,Validation,248.0,242.5551838407263
2024-01-06,S003,P0020,Validation,98.0,122.38662566990108
2024-01-07,S003,P0020,Validation,102.0,102.27107237791895
2024-01-08,S003,P0020,Validation,119.0,114.63275478013117
2024-01-09,S003,P0020,Validation,71.0,73.20161453815402
2024-01-10,S003,P0020,Validation,109.0,115.55449640639812
2024-01-11,S003,P0020,Validation,181.0,167.550833392684
2024-01-12,S003,P0020,Validation,127.0,129.72225461011612
2024-01-13,S003,P0020,Validation,125.0,114.57369806341757
2024-01-14,S003,P0020,Validation,214.0,239.40220310290425
2024-01-15,S003,P0020,Validation,126.0,124.93481049349757
2024-01-16,S003,P0020,Validation,104.0,103.12087050810383
2024-01-17,S003,P0020,Validation,77.0,86.31331735760675
2024-01-18,S003,P0020,Validation,139.0,159.92013910536787
2024-01-19,S003,P0020,Validation,75.0,81.53408673253189
2024-01-20,S003,P0020,Validation,98.0,98.40594740097296
2024-01-21,S003,P0020,Validation,97.0,89.24402089702734
2024-01-22,S003,P0020,Validation,119.0,114.20632318034852
2024-01-23,S003,P0020,Validation,142.0,129.76126195340893
2024-01-24,S003,P0020,Validation,115.0,131.5955044982265
2024-01-25,S003,P0020,Validation,158.0,144.91781953502692
2024-01-26,S003,P0020,Validation,69.0,77.32434403036542
2024-01-27,S003,P0020,Validation,114.0,119.09664646698512
2024-01-28,S003,P0020,Validation,161.0,168.9494485938819
2024-01-29,S003,P0020,Validation,109.0,104.06935764026288
2024-01-30,S003,P0020,Validation,96.0,92.29439561344115
2024-01-31 00:00:00,S004,P0001,Future,,113.7180062094285
2024-02-01 00:00:00,S004,P0001,Future,,112.50326472713495
2024-02-02 00:00:00,S004,P0001,Future,,112.12270950145249
2024-02-03 00:00:00,S004,P0001,Future,,111.41614631826452
2024-02-04 00:00:00,S004,P0001,Future,,111.79877106503913
2024-02-05 00:00:00,S004,P0001,Future,,112.06248491302412
2024-02-06 00:00:00,S004,P0001,Future,,113.23358861703751
2024-01-01,S004,P0001,Validation,31.0,35.55224296202384
2024-01-02,S004,P0001,Validation,101.0,98.08480379153536
2024-01-03,S004,P0001,Validation,90.0,101.23695000698586
2024-01-04,S004,P0001,Validation,124.0,116.27665622893086
2024-01-05,S004,P0001,Validation,39.0,37.67036735699029
2024-01-06,S004,P0001,Validation,80.0,83.6942750103167
2024-01-07,S004,P0001,Validation,75.0,77.63604371093354
2024-01-08,S004,P0001,Validation,106.0,106.78775563189753
2024-01-09,S004,P0001,Validation,128.0,120.69495385553536
2024-01-10,S004,P0001,Validation,128.0,117.2339697392808
2024-01-11,S004,P0001,Validation,199.0,218.648571496324
2024-01-12,S004,P0001,Validation,85.0,74.76200608290087
2024-01-13,S004,P0001,Validation,112.0,117.51593190870008
2024-01-14,S004,P0001,Validation,4.0,7.012192108789608
2024-01-15,S004,P0001,Validation,192.0,168.88236718689444
2024-01-16,S004,P0001,Validation,117.0,127.14714761489005
2024-01-17,S004,P0001,Validation,78.0,80.48898069974507
2024-01-18,S004,P0001,Validation,95.0,78.99587698818844
2024-01-19,S004,P0001,Validation,116.0,89.98178450266643
2024-01-20,S004,P0001,Validation,115.0,104.39067660895972
2024-01-21,S004,P0001,Validation,63.0,81.5143962579538
2024-01-22,S004,P0001,Validation,152.0,156.36920947672934
2024-01-23,S004,P0001,Validation,65.0,75.7589188184465
2024-01-24,S004,P0001,Validation,115.0,127.2516576864938
2024-01-25,S004,P0001,Validation,135.0,132.16107413471934
2024-01-26,S004,P0001,Validation,86.0,109.53404782902388
2024-01-27,S004,P0001,Validation,120.0,125.5237200274339
2024-01-28,S004,P0001,Validation,175.0,169.36721483392657
2024-01-29,S004,P0001,Validation,171.0,167.49995048813457
2024-01-30,S004,P0001,Validation,123.0,117.41897193111704
2024-01-31 00:00:00,S004,P0002,Future,,63.11517917788048
2024-02-01 00:00:00,S004,P0002,Future,,63.28526655671289
2024-02-02 00:00:00,S004,P0002,Future,,63.647411859618884
2024-02-03 00:00:00,S004,P0002,Future,,63.14562497732882
2024-02-04 00:00:00,S004,P0002,Future,,62.11040532542699
2024-02-05 00:00:00,S004,P0002,Future,,62.26967366013526
2024-02-06 00:00:00,S004,P0002,Future,,61.06772316218727
2024-01-01,S004,P0002,Validation,115.0,119.75006926806591
2024-01-02,S004,P0002,Validation,94.0,82.8112913297054
2024-01-03,S004,P0002,Validation,104.0,106.6704357085586
2024-01-04,S004,P0002,Validation,56.0,69.60955631077519
2024-01-05,S004,P0002,Validation,54.0,55.58343190049065
2024-01-06,S004,P0002,Validation,50.0,47.006495411414846
2024-01-07,S004,P0002,Validation,86.0,91.5780235534041
2024-01-08,S004,P0002,Validation,63.0,50.351792599801335
2024-01-09,S004,P0002,Validation,80.0,74.84394073012507
2024-01-10,S004,P0002,Validation,132.0,116.3172708516435
2024-01-11,S004,P0002,Validation,83.0,82.05803705046169
2024-01-12,S004,P0002,Validation,61.0,71.12681936547831
2024-01-13,S004,P0002,Validation,102.0,108.27966828547144
2024-01-14,S004,P0002,Validation,211.0,191.4504606215019
2024-01-15,S004,P0002,Validation,197.0,161.64542071012576
2024-01-16,S004,P0002,Validation,11.0,20.083904867552317
2024-01-17,S004,P0002,Validation,107.0,108.0875116208658
2024-01-18,S004,P0002,Validation,113.0,105.70087345944202
2024-01-19,S004,P0002,Validation,41.0,60.61071979690642
